,totPurchaseAmt,mediumImageLink,imgFilepath
14898,320000.0,https://photos.zillowstatic.com/p_c/ISfgxoug6j2c2t0000000000.jpg,../images/img_14898.jpg
14899,384900.0,https://photos.zillowstatic.com/p_c/IShzy5p1qrkn0w1000000000.jpg,../images/img_14899.jpg
14900,407000.0,https://photos.zillowstatic.com/p_c/ISxnww0ovjzj0a0000000000.jpg,../images/img_14900.jpg
14901,445000.0,https://photos.zillowstatic.com/p_c/ISnick1wq7wo1n0000000000.jpg,../images/img_14901.jpg
14902,305000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14903,280000.0,https://photos.zillowstatic.com/p_c/ISna6ey55id61t0000000000.jpg,../images/img_14903.jpg
14904,410000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14905,203000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14906,181200.0,https://photos.zillowstatic.com/p_c/ISni89qo3w633g1000000000.jpg,../images/img_14906.jpg
14907,380000.0,https://photos.zillowstatic.com/p_c/ISvsd6qe2wyrw21000000000.jpg,../images/img_14907.jpg
14908,295000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14909,424900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14910,270000.0,https://photos.zillowstatic.com/p_c/ISbplax4uno5250000000000.jpg,../images/img_14910.jpg
14911,192000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14912,371000.0,https://photos.zillowstatic.com/p_c/ISts9f66sleppp1000000000.jpg,../images/img_14912.jpg
14913,553000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14914,384900.0,https://photos.zillowstatic.com/p_c/ISzv2zg5glvt3p0000000000.jpg,../images/img_14914.jpg
14915,202000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14916,453900.0,https://photos.zillowstatic.com/p_c/ISbhbdi0f340yu0000000000.jpg,../images/img_14916.jpg
14917,390000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14918,290000.0,https://photos.zillowstatic.com/p_c/ISn20whxi38r7p0000000000.jpg,../images/img_14918.jpg
14919,530000.0,https://photos.zillowstatic.com/p_c/ISi7lcbn60qnjj1000000000.jpg,../images/img_14919.jpg
14920,477500.0,https://photos.zillowstatic.com/p_c/ISwdtbq4lrw2ar.jpg,../images/img_14920.jpg
14921,230000.0,https://photos.zillowstatic.com/p_c/IS7ypk1jj1hmra1000000000.jpg,../images/img_14921.jpg
14922,300000.0,https://photos.zillowstatic.com/p_c/IS764h2zas27aw0000000000.jpg,../images/img_14922.jpg
14923,337000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14924,190000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14925,315000.0,https://photos.zillowstatic.com/p_c/ISf8baaf44zeeo1000000000.jpg,../images/img_14925.jpg
14926,327500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14927,345000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14928,315000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14929,338000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14930,205000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14931,615000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14932,615000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14933,239000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14934,204400.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14935,179900.0,https://photos.zillowstatic.com/p_c/IS6yh2azgykeqc1000000000.jpg,../images/img_14935.jpg
14936,208000.0,https://photos.zillowstatic.com/p_c/ISb1ret8yovjwn1000000000.jpg,../images/img_14936.jpg
14937,710000.0,https://photos.zillowstatic.com/p_c/ISt0g1uuq9v8z70000000000.jpg,../images/img_14937.jpg
14938,187990.0,https://photos.zillowstatic.com/p_c/ISeozbkk9owv6r0000000000.jpg,../images/img_14938.jpg
14939,292500.0,https://photos.zillowstatic.com/p_c/ISmmzk0r01vri10000000000.jpg,../images/img_14939.jpg
14940,685715.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14941,443500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14942,311900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14943,225000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14944,199900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14945,200000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14946,245000.0,https://photos.zillowstatic.com/p_c/IS3z787bnvdaau0000000000.jpg,../images/img_14946.jpg
14947,277000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14948,525000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14949,342600.0,https://photos.zillowstatic.com/p_c/IS3v8upzhxjtt61000000000.jpg,../images/img_14949.jpg
14950,339900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14951,288500.0,https://photos.zillowstatic.com/p_c/ISfg5zrbn4ysqg1000000000.jpg,../images/img_14951.jpg
14952,205000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14953,58103.5,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14954,192000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14955,425000.0,https://photos.zillowstatic.com/p_c/IS3bp9lsbvx7wr0000000000.jpg,../images/img_14955.jpg
14956,250000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14957,185000.0,https://photos.zillowstatic.com/p_c/ISifj4yoocdn0m1000000000.jpg,../images/img_14957.jpg
14958,310900.0,https://photos.zillowstatic.com/p_c/ISegx4bcuwzb5g1000000000.jpg,../images/img_14958.jpg
14959,426000.0,https://photos.zillowstatic.com/p_c/IS2jvbxu5dap8h0000000000.jpg,../images/img_14959.jpg
14960,190000.0,https://photos.zillowstatic.com/p_c/ISi7d2a9ov7b7d1000000000.jpg,../images/img_14960.jpg
14961,306950.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14962,195500.0,https://photos.zillowstatic.com/p_c/ISzfq2fzr4hkib1000000000.jpg,../images/img_14962.jpg
14963,228000.0,https://photos.zillowstatic.com/p_c/ISv4rg86z2jgqp0000000000.jpg,../images/img_14963.jpg
14964,212500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14965,405000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14966,330000.0,https://photos.zillowstatic.com/p_c/ISqxqgt5i0cphx1000000000.jpg,../images/img_14966.jpg
14967,285000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14968,103850.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14969,301600.0,https://photos.zillowstatic.com/p_c/IS7yh65y7esbfd1000000000.jpg,../images/img_14969.jpg
14970,360000.0,https://photos.zillowstatic.com/p_c/ISz35uoolz13x21000000000.jpg,../images/img_14970.jpg
14971,527975.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14972,561850.0,https://photos.zillowstatic.com/p_c/ISzrb3na09ds6y0000000000.jpg,../images/img_14972.jpg
14973,419900.0,https://photos.zillowstatic.com/p_c/ISj3yji6mtgpii0000000000.jpg,../images/img_14973.jpg
14974,304000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14975,270000.0,https://photos.zillowstatic.com/p_c/IS6e2doyxpcjkk0000000000.jpg,../images/img_14975.jpg
14976,276000.0,https://photos.zillowstatic.com/p_c/ISbxvbfuq98ga21000000000.jpg,../images/img_14976.jpg
14977,279900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14978,275000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14979,421634.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14980,340000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14981,345000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14982,300000.0,https://photos.zillowstatic.com/p_c/ISbtg51qhpl31t0000000000.jpg,../images/img_14982.jpg
14983,345000.0,https://photos.zillowstatic.com/p_c/IS9hjj0xvggpff0000000000.jpg,../images/img_14983.jpg
14984,329000.0,https://photos.zillowstatic.com/p_c/ISrxuffd7y44xq0000000000.jpg,../images/img_14984.jpg
14985,321100.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14986,414000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14987,206500.0,https://photos.zillowstatic.com/p_c/ISfkczvto1snv61000000000.jpg,../images/img_14987.jpg
14988,401000.0,https://photos.zillowstatic.com/p_c/IS3nyk9i6spcej0000000000.jpg,../images/img_14988.jpg
14989,427000.0,https://photos.zillowstatic.com/p_c/IS3zjximvxz7r71000000000.jpg,../images/img_14989.jpg
14990,340000.0,https://photos.zillowstatic.com/p_c/IS76sjsjuxoof21000000000.jpg,../images/img_14990.jpg
14991,329000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14992,112000.0,https://photos.zillowstatic.com/p_c/IS3jzix2z169r51000000000.jpg,../images/img_14992.jpg
14993,393000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14994,440279.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14995,431650.0,https://photos.zillowstatic.com/p_c/IS6emwwdd41t2q0000000000.jpg,../images/img_14995.jpg
14996,220000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14997,479900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14998,270000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
14999,299000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15000,320000.0,https://photos.zillowstatic.com/p_c/ISv04g1hsbrovh1000000000.jpg,../images/img_15000.jpg
15001,200000.0,https://photos.zillowstatic.com/p_c/ISf830pdekxf6x1000000000.jpg,../images/img_15001.jpg
15002,214950.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15003,264950.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15004,269900.0,https://photos.zillowstatic.com/p_c/ISr1yg99k161310000000000.jpg,../images/img_15004.jpg
15005,233900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15006,388000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15007,210000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15008,281000.0,https://photos.zillowstatic.com/p_c/IShvb1f7exvxr90000000000.jpg,../images/img_15008.jpg
15009,197700.0,https://photos.zillowstatic.com/p_c/ISjz21ok9hl3tn0000000000.jpg,../images/img_15009.jpg
15010,522500.0,https://photos.zillowstatic.com/p_c/ISe4keouxddkzm0000000000.jpg,../images/img_15010.jpg
15011,313000.0,https://photos.zillowstatic.com/p_c/ISjbgnvnpmanfb1000000000.jpg,../images/img_15011.jpg
15012,325000.0,https://photos.zillowstatic.com/p_c/ISxkr3sht1ghpf.jpg,../images/img_15012.jpg
15013,350000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15014,375000.0,https://photos.zillowstatic.com/p_c/ISblarbhgxq5z71000000000.jpg,../images/img_15014.jpg
15015,349500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15016,309900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15017,210500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15018,311500.0,https://photos.zillowstatic.com/p_c/ISny847k83t7lp1000000000.jpg,../images/img_15018.jpg
15019,431000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15020,265000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15021,389000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15022,271000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15023,320000.0,https://photos.zillowstatic.com/p_c/ISb5i6ka2pi9rq0000000000.jpg,../images/img_15023.jpg
15024,434900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15025,167500.0,https://photos.zillowstatic.com/p_c/ISv0ojligfxe3b0000000000.jpg,../images/img_15025.jpg
15026,265000.0,https://photos.zillowstatic.com/p_c/IShz64d56j1yrd1000000000.jpg,../images/img_15026.jpg
15027,295000.0,https://photos.zillowstatic.com/p_c/ISniwr0065mje51000000000.jpg,../images/img_15027.jpg
15028,341500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15029,330000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15030,350000.0,https://photos.zillowstatic.com/p_c/ISjfnz4eu97af41000000000.jpg,../images/img_15030.jpg
15031,245000.0,https://photos.zillowstatic.com/p_c/ISug8yewhp0oz61000000000.jpg,../images/img_15031.jpg
15032,267000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15033,155000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15034,463713.24,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15035,415000.0,https://photos.zillowstatic.com/p_c/ISr5tjf5w53ukh0000000000.jpg,../images/img_15035.jpg
15036,375000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15037,377423.0,https://photos.zillowstatic.com/p_c/ISbh370wnalww10000000000.jpg,../images/img_15037.jpg
15038,163000.0,https://photos.zillowstatic.com/p_c/ISfoblzjiu7bbn1000000000.jpg,../images/img_15038.jpg
15039,259900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15040,321900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15041,349000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15042,390000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15043,420000.0,https://photos.zillowstatic.com/p_c/ISu0836j4gt1561000000000.jpg,../images/img_15043.jpg
15044,369900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15045,10000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15046,410740.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15047,430000.0,https://photos.zillowstatic.com/p_c/ISl63hnf4iysrs0000000000.jpg,../images/img_15047.jpg
15048,158112.5,https://photos.zillowstatic.com/p_c/IS-fh87773ohyl9.jpg,../images/img_15048.jpg
15049,440565.0,https://photos.zillowstatic.com/p_c/ISzrb3na09ds6y0000000000.jpg,../images/img_15049.jpg
15050,350000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15051,220100.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15052,292400.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15053,250000.0,https://photos.zillowstatic.com/p_c/IS3f054imccbhi1000000000.jpg,../images/img_15053.jpg
15054,273500.0,https://photos.zillowstatic.com/p_c/ISrdvubuy9o0vn0000000000.jpg,../images/img_15054.jpg
15055,363000.0,https://photos.zillowstatic.com/p_c/ISyz1disvio7f30000000000.jpg,../images/img_15055.jpg
15056,377000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15057,287500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15058,287500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15059,420000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15060,360000.0,https://photos.zillowstatic.com/p_c/ISnedyl4sksnp61000000000.jpg,../images/img_15060.jpg
15061,325000.0,https://photos.zillowstatic.com/p_c/IS-1gjj6xyzra4pp.jpg,../images/img_15061.jpg
15062,524000.0,https://photos.zillowstatic.com/p_c/ISe40zyo95tznm1000000000.jpg,../images/img_15062.jpg
15063,449500.0,https://photos.zillowstatic.com/p_c/IS7mkg96b2f1do0000000000.jpg,../images/img_15063.jpg
15064,175000.0,https://photos.zillowstatic.com/p_c/ISqpotrs3futie0000000000.jpg,../images/img_15064.jpg
15065,295000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15066,300000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15067,315000.0,https://photos.zillowstatic.com/p_c/ISjfzkp1vfdur71000000000.jpg,../images/img_15067.jpg
15068,347000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15069,470000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15070,184000.0,https://photos.zillowstatic.com/p_c/ISy7sqgrhgbnn51000000000.jpg,../images/img_15070.jpg
15071,160545.0,https://photos.zillowstatic.com/p_c/ISnyo4y9wwzo451000000000.jpg,../images/img_15071.jpg
15072,350000.0,https://photos.zillowstatic.com/p_c/ISapd4nmlcafn61000000000.jpg,../images/img_15072.jpg
15073,440583.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15074,340870.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15075,404990.0,https://photos.zillowstatic.com/p_c/ISe442k26jr74c0000000000.jpg,../images/img_15075.jpg
15076,325000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15077,500465.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15078,295000.0,https://photos.zillowstatic.com/p_c/ISdob1kirdfaku1000000000.jpg,../images/img_15078.jpg
15079,199000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15080,468500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15081,183750.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15082,187000.0,https://photos.zillowstatic.com/p_c/ISv08vjw1fxovu0000000000.jpg,../images/img_15082.jpg
15083,451500.0,https://photos.zillowstatic.com/p_c/IS6qzedhwt8twa0000000000.jpg,../images/img_15083.jpg
15084,310000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15085,359900.0,https://photos.zillowstatic.com/p_c/ISvstmtoqq70xk1000000000.jpg,../images/img_15085.jpg
15086,330000.0,https://photos.zillowstatic.com/p_c/ISzfmjh9h80pn21000000000.jpg,../images/img_15086.jpg
15087,225000.0,https://photos.zillowstatic.com/p_c/ISxvegu03jv8sz0000000000.jpg,../images/img_15087.jpg
15088,250000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15089,509000.0,https://photos.zillowstatic.com/p_c/ISzzpb9vi23olw0000000000.jpg,../images/img_15089.jpg
15090,710000.0,https://photos.zillowstatic.com/p_c/ISvougaxxibct31000000000.jpg,../images/img_15090.jpg
15091,205000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15092,239900.0,https://photos.zillowstatic.com/p_c/ISrh2fr6rdhyaj1000000000.jpg,../images/img_15092.jpg
15093,169900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15094,291000.0,https://photos.zillowstatic.com/p_c/IS66c7sa8bhd810000000000.jpg,../images/img_15094.jpg
15095,410000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15096,215000.0,https://photos.zillowstatic.com/p_c/ISnmnrds3ggz621000000000.jpg,../images/img_15096.jpg
15097,180000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15098,300000.0,https://photos.zillowstatic.com/p_c/IS1d2psnudf2a3n.jpg,../images/img_15098.jpg
15099,397000.0,https://photos.zillowstatic.com/p_c/ISmaqlduuj9wi00000000000.jpg,../images/img_15099.jpg
15100,450000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15101,590000.0,https://photos.zillowstatic.com/p_c/IS6it4f88ktrj10000000000.jpg,../images/img_15101.jpg
15102,495000.0,https://photos.zillowstatic.com/p_c/ISnqy6kdu12pyk1000000000.jpg,../images/img_15102.jpg
15103,469900.0,https://photos.zillowstatic.com/p_c/ISzjdjmz74nuai1000000000.jpg,../images/img_15103.jpg
15104,341000.0,https://photos.zillowstatic.com/p_c/IS7ajrjssb10rk1000000000.jpg,../images/img_15104.jpg
15105,157300.0,https://photos.zillowstatic.com/p_c/ISvou0mb0sj3e81000000000.jpg,../images/img_15105.jpg
15106,488750.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15107,442500.0,https://photos.zillowstatic.com/p_c/ISvk7o92hxkswv0000000000.jpg,../images/img_15107.jpg
15108,465000.0,https://photos.zillowstatic.com/p_c/ISnudhp5ntq1uj1000000000.jpg,../images/img_15108.jpg
15109,500000.0,https://photos.zillowstatic.com/p_c/ISi3izjh2rwdqm1000000000.jpg,../images/img_15109.jpg
15110,368500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15111,214500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15112,194900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15113,525000.0,https://photos.zillowstatic.com/p_c/IS-1sr57n9z2uwd9.jpg,../images/img_15113.jpg
15114,575000.0,https://photos.zillowstatic.com/p_c/ISizaj3bp7sg771000000000.jpg,../images/img_15114.jpg
15115,550000.0,https://photos.zillowstatic.com/p_c/IS7qvjqj1b1eas0000000000.jpg,../images/img_15115.jpg
15116,305000.0,https://photos.zillowstatic.com/p_c/ISxfe1qlnrel2r1000000000.jpg,../images/img_15116.jpg
15117,205000.0,https://photos.zillowstatic.com/p_c/IS-3ptknyojozml.jpg,../images/img_15117.jpg
15118,655000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15119,200000.0,https://photos.zillowstatic.com/p_c/ISifnvdaavdr210000000000.jpg,../images/img_15119.jpg
15120,500000.0,https://photos.zillowstatic.com/p_c/ISf0xlvpu8e02g1000000000.jpg,../images/img_15120.jpg
15121,459900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15122,350000.0,https://photos.zillowstatic.com/p_c/IS7y5p3co2rawr0000000000.jpg,../images/img_15122.jpg
15123,507900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15124,345000.0,https://photos.zillowstatic.com/p_c/IS625z1a3zb0mp0000000000.jpg,../images/img_15124.jpg
15125,325000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15126,353000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15127,277500.0,https://photos.zillowstatic.com/p_c/IS33b5m4tglud70000000000.jpg,../images/img_15127.jpg
15128,154010.0,https://photos.zillowstatic.com/p_c/IS37umnxa6n66t0000000000.jpg,../images/img_15128.jpg
15129,259900.0,https://photos.zillowstatic.com/p_c/ISmm7387zmhp3s1000000000.jpg,../images/img_15129.jpg
15130,335000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15131,282000.0,https://photos.zillowstatic.com/p_c/ISfkgumm2jfy2w0000000000.jpg,../images/img_15131.jpg
15132,405334.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15133,258000.0,https://photos.zillowstatic.com/p_c/ISjz25zj3alyko1000000000.jpg,../images/img_15133.jpg
15134,417000.0,https://photos.zillowstatic.com/p_c/ISvk785s10pw4s1000000000.jpg,../images/img_15134.jpg
15135,312000.0,https://photos.zillowstatic.com/p_c/IS7mgpt02yox1y0000000000.jpg,../images/img_15135.jpg
15136,107000.0,https://photos.zillowstatic.com/p_c/ISbdc34i1ep47r0000000000.jpg,../images/img_15136.jpg
15137,380000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15138,248350.0,https://photos.zillowstatic.com/p_c/ISnau4nx3lvss00000000000.jpg,../images/img_15138.jpg
15139,516165.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15140,380000.0,https://photos.zillowstatic.com/p_c/ISahw2xxkruroj.jpg,../images/img_15140.jpg
15141,400500.0,https://photos.zillowstatic.com/p_c/ISqxye9bu5qvws1000000000.jpg,../images/img_15141.jpg
15142,220000.0,https://photos.zillowstatic.com/p_c/IS33b9ly2h1r1p1000000000.jpg,../images/img_15142.jpg
15143,305000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15144,430000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15145,185000.0,https://photos.zillowstatic.com/p_c/ISluhwf3wiuk760000000000.jpg,../images/img_15145.jpg
15146,380000.0,https://photos.zillowstatic.com/p_c/ISvou498894b7f1000000000.jpg,../images/img_15146.jpg
15147,353000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15148,301000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15149,275000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15150,214900.0,https://photos.zillowstatic.com/p_c/IS7uqmw7jo586s0000000000.jpg,../images/img_15150.jpg
15151,247500.0,https://photos.zillowstatic.com/p_c/ISrtzg09eppjy21000000000.jpg,../images/img_15151.jpg
15152,534795.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15153,323000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15154,255000.0,https://photos.zillowstatic.com/p_c/IS37y5t55gwmc31000000000.jpg,../images/img_15154.jpg
15155,453000.0,https://photos.zillowstatic.com/p_c/IS37ydrtoatgd01000000000.jpg,../images/img_15155.jpg
15156,425000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15157,405000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15158,153000.0,https://photos.zillowstatic.com/p_c/ISzb3aq1d6e52f0000000000.jpg,../images/img_15158.jpg
15159,295000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15160,259350.0,https://photos.zillowstatic.com/p_c/ISe09jl91vjty01000000000.jpg,../images/img_15160.jpg
15161,299500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15162,324000.0,https://photos.zillowstatic.com/p_c/IS1zrf6j1dcx7k0000000000.jpg,../images/img_15162.jpg
15163,295000.0,https://photos.zillowstatic.com/p_c/ISv4jq6px3xlj71000000000.jpg,../images/img_15163.jpg
15164,290000.0,https://photos.zillowstatic.com/p_c/ISzfqahmdnv6ew1000000000.jpg,../images/img_15164.jpg
15165,234900.0,https://photos.zillowstatic.com/p_c/ISjjyej9qujkt00000000000.jpg,../images/img_15165.jpg
15166,314900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15167,230000.0,https://photos.zillowstatic.com/p_c/IS7itwgcukar8f1000000000.jpg,../images/img_15167.jpg
15168,290000.0,https://photos.zillowstatic.com/p_c/ISp5lhkdxyn96b1000000000.jpg,../images/img_15168.jpg
15169,267500.0,https://photos.zillowstatic.com/p_c/IS3f44e8qk4w810000000000.jpg,../images/img_15169.jpg
15170,469900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15171,329400.0,https://photos.zillowstatic.com/p_c/ISrtb6s45oq4hh1000000000.jpg,../images/img_15171.jpg
15172,390000.0,https://photos.zillowstatic.com/p_c/ISxfi0shm52s4v0000000000.jpg,../images/img_15172.jpg
15173,350500.0,https://photos.zillowstatic.com/p_c/ISvkvy59kihsfq0000000000.jpg,../images/img_15173.jpg
15174,280000.0,https://photos.zillowstatic.com/p_c/ISb95nnz26auda1000000000.jpg,../images/img_15174.jpg
15175,363900.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,no photo
15176,308400.0,https://photos.zillowstatic.com/p_c/IS337illyxzich0000000000.jpg,../images/img_15176.jpg
15177,282500.0,https://photos.zillowstatic.com/p_c/ISnut9miaaoky81000000000.jpg,../images/img_15177.jpg
